Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
44644.2034885,260041.28125,265411.40625,275868.71875,261750.203125,245075.09375,201632.953125,252671.90625,229353.3125,-0.194091796875,0.956298828125,-0.110595703125,-0.4882812201976776,1.0986326932907104,0.5493163466453552,80.0,767047.0,1.0
44644.2035323,259831.078125,264662.71875,275267.75,260331.578125,244597.921875,201357.484375,252729.84375,228460.671875,-0.19384765625,0.955810546875,-0.11083984375,-0.3051757514476776,1.1291502714157104,0.6103515028953552,80.0,767048.0,1.0
44644.2093317,260900.125,267352.90625,277219.65625,263317.40625,247032.828125,202561.078125,253409.0625,230081.09375,-0.193603515625,0.95654296875,-0.113525390625,-0.1525878757238388,1.2512205839157104,0.5798339247703552,80.0,767049.0,1.0
44644.2124023,261780.0625,269786.90625,279048.3125,266616.8125,249048.515625,203595.34375,253789.3125,232004.953125,-0.1953125,0.958984375,-0.11328125,0.0,1.3122557401657104,0.5798339247703552,80.0,767050.0,1.0
44644.2124462,261278.578125,268659.21875,278266.28125,265737.03125,247902.40625,203060.59375,253354.984375,231619.78125,-0.19677734375,0.960205078125,-0.114501953125,0.1525878757238388,1.4648436307907104,0.6103515028953552,80.0,767051.0,1.0
44644.2143838,260053.96875,265442.4375,275895.5625,261790.171875,245100.125,201644.75,252679.421875,229381.65625,-0.19677734375,0.959716796875,-0.1123046875,0.1831054538488388,1.4648436307907104,0.5798339247703552,80.0,767052.0,1.0
44644.2180798,259838.140625,264675.59375,275286.59375,260353.3125,244610.171875,201365.171875,252739.6875,228482.3125,-0.19921875,0.96044921875,-0.110107421875,0.1525878757238388,1.5869139432907104,0.7019042372703552,80.0,767053.0,1.0
44644.2224102,260882.953125,267339.3125,277214.03125,263309.1875,247019.953125,202545.171875,253399.140625,230078.859375,-0.19921875,0.961181640625,-0.11328125,0.2136230319738388,1.5563963651657104,0.7324218153953552,80.0,767054.0,1.0
44644.2224543,261780.78125,269794.40625,279061.375,266630.125,249057.546875,203593.28125,253789.859375,232015.5,-0.201416015625,0.96240234375,-0.1142578125,0.1831054538488388,1.7089842557907104,0.7324218153953552,80.0,767055.0,1.0
44644.2413982,261293.0625,268692.5625,278300.15625,265778.15625,247932.984375,203073.125,253365.34375,231649.46875,-0.201416015625,0.962890625,-0.11572265625,0.2746581733226776,1.7395018339157104,0.7324218153953552,80.0,767056.0,1.0
44644.2414462,260058.0,265462.65625,275916.46875,261819.5,245118.890625,201647.96875,252680.9375,229400.53125,-0.203857421875,0.963623046875,-0.115478515625,0.3051757514476776,1.8005369901657104,0.8239745497703552,80.0,767057.0,1.0
44644.2437575,259823.484375,264657.8125,275273.1875,260336.5,244591.84375,201337.8125,252715.625,228463.09375,-0.203857421875,0.96337890625,-0.11376953125,0.2441406100988388,1.8005369901657104,0.8544921278953552,80.0,767058.0,1.0
44644.243803,260893.953125,267334.375,277218.78125,263301.40625,247018.609375,202537.296875,253397.53125,230075.546875,-0.20361328125,0.963623046875,-0.114990234375,0.3051757514476776,1.8310545682907104,0.8239745497703552,80.0,767059.0,1.0
44644.2543415,261790.96875,269804.25,279075.5,266643.28125,249070.0625,203594.8125,253789.140625,232026.40625,-0.20458984375,0.96435546875,-0.119873046875,0.3967284858226776,1.8920897245407104,0.8239745497703552,80.0,767060.0,1.0
44644.2592706,261307.375,268722.0625,278327.875,265826.4375,247964.1875,203081.875,253366.15625,231675.75,-0.20458984375,0.9638671875,-0.115234375,0.4882812201976776,1.7395018339157104,0.7629393935203552,80.0,767061.0,1.0
44644.2593143,260087.953125,265513.53125,275962.53125,261893.875,245167.171875,201672.5625,252695.421875,229451.9375,-0.2060546875,0.967041015625,-0.1181640625,0.5493163466453552,1.7700194120407104,0.7934569716453552,80.0,767062.0,1.0
44644.2593263,259840.46875,264688.75,275305.65625,260389.703125,244622.953125,201354.890625,252725.203125,228503.6875,-0.205078125,0.969482421875,-0.11767578125,0.4272460639476776,1.6784666776657104,0.7934569716453552,80.0,767063.0,1.0
44644.2624024,260898.875,267352.1875,277237.09375,263335.125,247036.9375,202547.140625,253400.3125,230102.09375,-0.207275390625,0.97021484375,-0.114501953125,0.3356933295726776,1.6174315214157104,0.7629393935203552,80.0,767064.0,1.0
44644.2624464,261804.296875,269837.4375,279102.3125,266692.4375,249100.90625,203612.59375,253794.59375,232061.71875,-0.205322265625,0.9697265625,-0.11572265625,0.0610351525247097,1.5869139432907104,0.9155272841453552,80.0,767065.0,1.0
44644.2756512,261314.4375,268763.8125,278358.1875,265892.625,248004.15625,203101.015625,253364.71875,231716.515625,-0.205078125,0.967529296875,-0.11328125,0.0610351525247097,1.4648436307907104,0.7934569716453552,80.0,767066.0,1.0
44644.2805832,260092.875,265553.3125,275994.0,261963.0,245207.40625,201697.0625,252697.84375,229495.296875,-0.206787109375,0.967041015625,-0.11474609375,-0.1525878757238388,1.3122557401657104,0.7324218153953552,80.0,767067.0,1.0
44644.280635,259847.625,264719.6875,275332.75,260449.328125,244654.875,201380.203125,252732.078125,228546.328125,-0.205078125,0.9609375,-0.11572265625,-0.1831054538488388,1.2207030057907104,0.8544921278953552,80.0,767068.0,1.0
44644.2806481,260894.578125,267364.78125,277252.65625,263377.3125,247055.984375,202556.796875,253401.828125,230132.140625,-0.20166015625,0.95703125,-0.119384765625,-0.2136230319738388,1.1901854276657104,0.9460448622703552,80.0,767069.0,1.0
44644.2880844,261794.46875,269858.4375,279125.5625,266750.75,249132.90625,203619.3125,253797.359375,232099.984375,-0.199462890625,0.95556640625,-0.121337890625,-0.1831054538488388,1.1901854276657104,1.0070799589157104,80.0,767070.0,1.0
44644.2905376,261317.203125,268811.5625,278404.3125,265987.90625,248063.421875,203123.0,253377.59375,231782.5,-0.198974609375,0.956298828125,-0.122314453125,0.0610351525247097,1.0986326932907104,1.1901854276657104,80.0,767071.0,1.0
44644.2931909,260096.890625,265604.71875,276042.53125,262066.703125,245266.0625,201715.203125,252702.9375,229568.4375,-0.19921875,0.959716796875,-0.12060546875,0.3662109076976776,1.0681151151657104,1.1596678495407104,80.0,767072.0,1.0
44644.2993435,259865.6875,264773.9375,275389.875,260561.265625,244723.0,201407.203125,252748.265625,228636.90625,-0.2001953125,0.962158203125,-0.120361328125,0.4272460639476776,1.1291502714157104,1.3427733182907104,80.0,767073.0,1.0
44644.3030174,260913.625,267415.21875,277306.3125,263488.53125,247122.953125,202585.578125,253415.6875,230226.28125,-0.2021484375,0.9638671875,-0.117919921875,0.4272460639476776,1.0986326932907104,1.4038084745407104,80.0,767074.0,1.0
44644.3148628,261807.15625,269902.59375,279166.25,266829.59375,249178.0625,203643.171875,253800.9375,232172.140625,-0.200439453125,0.96630859375,-0.1181640625,0.4272460639476776,1.0986326932907104,1.2817381620407104,80.0,767075.0,1.0
44644.314906,261333.84375,268852.6875,278435.5,266030.75,248087.484375,203145.984375,253383.953125,231828.375,-0.198974609375,0.9638671875,-0.113525390625,0.2746581733226776,0.9765624403953552,1.3732908964157104,80.0,767076.0,1.0
44644.3176104,260089.375,265598.90625,276031.0,262036.046875,245239.59375,201713.234375,252695.328125,229562.4375,-0.19677734375,0.96240234375,-0.1171875,0.1831054538488388,1.0070799589157104,1.4343260526657104,80.0,767077.0,1.0
44644.3176559,259822.328125,264706.4375,275323.25,260434.140625,244632.515625,201373.3125,252718.671875,228561.625,-0.199462890625,0.95947265625,-0.120361328125,0.2136230319738388,1.0681151151657104,1.5563963651657104,80.0,767078.0,1.0
44644.3306008,260853.90625,267311.3125,277211.625,263299.375,247001.09375,202536.140625,253382.15625,230105.765625,-0.20068359375,0.95654296875,-0.123779296875,0.3051757514476776,1.0070799589157104,1.4648436307907104,80.0,767079.0,1.0
44644.3410684,261775.953125,269825.71875,279102.84375,266684.03125,249097.421875,203615.546875,253792.984375,232074.15625,-0.202392578125,0.954833984375,-0.120849609375,0.3356933295726776,1.0070799589157104,1.4953612089157104,80.0,767080.0,1.0
44644.3411122,261325.796875,268820.15625,278411.46875,265959.9375,248057.25,203136.5,253383.59375,231775.984375,-0.2060546875,0.959228515625,-0.119384765625,0.4882812201976776,0.7629393935203552,1.4343260526657104,80.0,767081.0,1.0
44644.3411223,260085.71875,265586.9375,276020.1875,261999.375,245225.828125,201704.921875,252689.609375,229529.890625,-0.209716796875,0.961669921875,-0.118408203125,0.5187987685203552,0.7324218153953552,1.3122557401657104,80.0,767082.0,1.0
44644.3411389,259814.546875,264685.625,275304.9375,260396.671875,244608.921875,201351.9375,252706.875,228531.21875,-0.209228515625,0.962890625,-0.116943359375,0.6103515028953552,0.4272460639476776,1.0681151151657104,80.0,767083.0,1.0
44644.3436506,260854.171875,267295.125,277199.03125,263270.84375,246984.375,202521.75,253380.1875,230090.296875,-0.2060546875,0.96142578125,-0.117919921875,0.5187987685203552,0.3356933295726776,0.8850097060203552,80.0,767084.0,1.0
44644.3436946,261780.421875,269826.78125,279100.875,266675.1875,249098.671875,203607.6875,253794.765625,232071.828125,-0.204833984375,0.9638671875,-0.1181640625,0.4272460639476776,0.2441406100988388,0.7324218153953552,80.0,767085.0,1.0
44644.3519357,261339.109375,268845.09375,278427.5625,265984.34375,248078.359375,203142.9375,253393.953125,231795.203125,-0.204833984375,0.966552734375,-0.1162109375,0.3662109076976776,0.03051757626235485,0.5493163466453552,80.0,767086.0,1.0
44644.356157,260103.859375,265612.9375,276042.4375,262033.890625,245251.75,201719.140625,252705.609375,229561.453125,-0.2041015625,0.96826171875,-0.115966796875,0.1525878757238388,-0.0610351525247097,0.3967284858226776,80.0,767087.0,1.0
44644.3562061,259810.15625,264665.59375,275292.9375,260381.203125,244594.25,201339.78125,252701.6875,228523.890625,-0.2001953125,0.96630859375,-0.116943359375,0.2441406100988388,-0.2136230319738388,0.4577636420726776,80.0,767088.0,1.0
44644.3642583,260846.84375,267259.09375,277172.46875,263228.28125,246952.546875,202496.796875,253365.171875,230056.953125,-0.199462890625,0.967041015625,-0.115478515625,-0.0610351525247097,-0.3356933295726776,0.3662109076976776,80.0,767089.0,1.0
44644.3674099,261785.703125,269810.0625,279091.0625,266649.25,249080.703125,203592.75,253786.90625,232047.5,-0.198486328125,0.9677734375,-0.1171875,-0.1831054538488388,-0.3356933295726776,0.3967284858226776,80.0,767090.0,1.0
44644.3674549,261348.59375,268850.0,278432.9375,265987.375,248077.828125,203135.875,253388.859375,231783.9375,-0.19677734375,0.96875,-0.11572265625,-0.3051757514476776,-0.2746581733226776,0.4882812201976776,80.0,767091.0,1.0
44644.3804787,260112.71875,265631.28125,276055.78125,262056.515625,245260.15625,201717.984375,252704.1875,229566.015625,-0.196044921875,0.96533203125,-0.11767578125,-0.3051757514476776,-0.3356933295726776,0.6103515028953552,80.0,767092.0,1.0
44644.3835233,259836.890625,264703.6875,275327.375,260431.1875,244627.25,201364.109375,252727.25,228564.390625,-0.1962890625,0.963134765625,-0.117919921875,-0.3356933295726776,-0.3051757514476776,0.5187987685203552,80.0,767093.0,1.0
44644.3835576,260869.375,267291.65625,277208.03125,263288.0,246992.515625,202524.515625,253397.453125,230109.078125,-0.197265625,0.9619140625,-0.11669921875,-0.3051757514476776,-0.3356933295726776,0.6713866591453552,80.0,767094.0,1.0
44644.3854497,261794.28125,269847.25,279121.0,266719.90625,249125.21875,203612.15625,253807.734375,232102.84375,-0.197509765625,0.958251953125,-0.119140625,-0.3356933295726776,-0.2441406100988388,0.5798339247703552,80.0,767095.0,1.0
44644.3879777,261355.390625,268901.6875,278472.1875,266078.9375,248139.609375,203156.890625,253407.28125,231851.96875,-0.19921875,0.95703125,-0.11767578125,-0.2441406100988388,-0.3662109076976776,0.6408690810203552,80.0,767096.0,1.0
44644.3967012,260110.578125,265677.40625,276090.46875,262147.8125,245316.046875,201732.453125,252712.859375,229632.796875,-0.20166015625,0.958251953125,-0.117431640625,-0.1525878757238388,-0.3662109076976776,0.4882812201976776,80.0,767097.0,1.0
44644.3998864,259819.28125,264719.15625,275338.375,260492.421875,244656.3125,201362.046875,252720.375,228608.640625,-0.202392578125,0.958740234375,-0.116455078125,-0.0610351525247097,-0.3967284858226776,0.6103515028953552,80.0,767098.0,1.0
44644.3999327,260856.765625,267307.125,277220.90625,263346.46875,247022.46875,202526.9375,253393.515625,230155.390625,-0.202392578125,0.95947265625,-0.1171875,-0.0610351525247097,-0.4882812201976776,0.6103515028953552,80.0,767099.0,1.0
44644.4030246,261796.703125,269888.375,279157.125,266812.59375,249181.546875,203634.0625,253814.890625,232171.6875,-0.20166015625,0.958251953125,-0.11474609375,-0.0610351525247097,-0.5187987685203552,0.5493163466453552,80.0,767100.0,1.0
44644.4156055,261374.34375,268979.65625,278539.0625,266228.78125,248229.28125,203198.109375,253420.78125,231957.109375,-0.203125,0.959228515625,-0.11767578125,0.03051757626235485,-0.4882812201976776,0.6103515028953552,80.0,767101.0,1.0
44644.4188814,260148.921875,265781.125,276185.9375,262338.25,245432.359375,201793.171875,252741.296875,229772.640625,-0.202880859375,0.954833984375,-0.1181640625,0.03051757626235485,-0.6408690810203552,0.6408690810203552,80.0,767102.0,1.0
44644.418928,259847.796875,264816.78125,275429.75,260673.5625,244764.21875,201416.3125,252741.734375,228747.859375,-0.2001953125,0.954833984375,-0.11962890625,0.1220703050494194,-0.6408690810203552,0.6408690810203552,80.0,767103.0,1.0
44644.4204807,260890.203125,267418.15625,277323.5625,263544.875,247142.171875,202587.109375,253418.71875,230311.765625,-0.20263671875,0.955078125,-0.1181640625,0.4272460639476776,-0.7934569716453552,0.5493163466453552,80.0,767104.0,1.0
44644.4231116,261836.125,270014.90625,279272.8125,267023.53125,249313.25,203699.859375,253844.125,232340.40625,-0.203857421875,0.958251953125,-0.119384765625,0.5187987685203552,-0.7934569716453552,0.4272460639476776,80.0,767105.0,1.0
44644.4318333,261402.234375,269092.03125,278636.6875,266400.96875,248338.53125,203256.40625,253441.609375,232105.359375,-0.2021484375,0.959228515625,-0.120361328125,0.5187987685203552,-0.7629393935203552,0.3662109076976776,80.0,767106.0,1.0
44644.4360245,260149.46875,265848.4375,276239.15625,262439.90625,245491.8125,201828.578125,252742.265625,229874.015625,-0.199462890625,0.9619140625,-0.115234375,0.5798339247703552,-0.8850097060203552,0.3356933295726776,80.0,767107.0,1.0
44644.4360707,259826.078125,264822.75,275432.4375,260682.859375,244760.734375,201425.53125,252730.828125,228788.09375,-0.198974609375,0.964111328125,-0.114013671875,0.6103515028953552,-1.0070799589157104,0.3051757514476776,80.0,767108.0,1.0
44644.4378886,260857.03125,267375.34375,277285.5625,263460.21875,247084.6875,202574.140625,253402.640625,230288.6875,-0.197265625,0.964111328125,-0.1162109375,0.6103515028953552,-0.9765624403953552,0.3356933295726776,80.0,767109.0,1.0
44644.44684,261796.078125,269956.5,279217.28125,266903.0,249240.203125,203678.140625,253825.34375,232281.578125,-0.197265625,0.967041015625,-0.115234375,0.5493163466453552,-1.0070799589157104,0.2746581733226776,80.0,767110.0,1.0
44644.4535979,261380.78125,269059.59375,278603.78125,266320.59375,248293.828125,203247.734375,253434.015625,232060.5625,-0.198486328125,0.968017578125,-0.11767578125,0.4882812201976776,-0.8850097060203552,0.3967284858226776,80.0,767111.0,1.0
44644.4536404,260139.359375,265824.40625,276214.46875,262375.4375,245450.859375,201820.53125,252734.578125,229830.390625,-0.19921875,0.966552734375,-0.1181640625,0.3967284858226776,-0.8239745497703552,0.3662109076976776,80.0,767112.0,1.0
44644.4594605,259815.703125,264788.875,275400.59375,260607.859375,244712.0,201410.78125,252722.421875,228737.65625,-0.19970703125,0.966064453125,-0.118896484375,0.3356933295726776,-0.8544921278953552,0.3967284858226776,80.0,767113.0,1.0
44644.4661247,260830.828125,267306.3125,277227.4375,263345.5,247011.015625,202545.703125,253389.671875,230206.796875,-0.197265625,0.965087890625,-0.11669921875,0.3967284858226776,-0.7934569716453552,0.4882812201976776,80.0,767114.0,1.0
44644.4661692,261771.484375,269884.90625,279158.5625,266777.75,249165.015625,203647.921875,253814.796875,232189.390625,-0.19873046875,0.9677734375,-0.115966796875,0.3967284858226776,-0.7324218153953552,0.4882812201976776,80.0,767115.0,1.0
44644.4743316,261363.703125,269004.875,278558.1875,266205.8125,248231.6875,203226.0,253431.875,231974.375,-0.198486328125,0.96435546875,-0.118408203125,0.3662109076976776,-0.7019042372703552,0.5493163466453552,80.0,767116.0,1.0
44644.4786748,260110.75,265751.34375,276151.25,262233.0,245369.765625,201783.875,252725.015625,229722.484375,-0.201171875,0.96533203125,-0.117431640625,0.3356933295726776,-0.7324218153953552,0.4882812201976776,80.0,767117.0,1.0
44644.478719,259771.890625,264674.4375,275306.0,260415.265625,244594.4375,201352.125,252702.046875,228597.46875,-0.201416015625,0.96728515625,-0.1181640625,0.3051757514476776,-0.7629393935203552,0.5493163466453552,80.0,767118.0,1.0
44644.4806871,260783.359375,267177.46875,277118.375,263128.6875,246880.65625,202476.328125,253363.109375,230051.3125,-0.200439453125,0.96533203125,-0.11865234375,0.1525878757238388,-0.7324218153953552,0.7019042372703552,80.0,767119.0,1.0
44644.4949258,261743.953125,269781.09375,279065.21875,266581.5,249054.234375,203589.0,253800.578125,232048.046875,-0.199462890625,0.96484375,-0.1181640625,0.2136230319738388,-0.7324218153953552,0.6408690810203552,80.0,767120.0,1.0
44644.4949698,261340.359375,268903.5625,278465.28125,266015.8125,248122.078125,203162.875,253414.078125,231832.03125,-0.201171875,0.96240234375,-0.119873046875,0.1831054538488388,-0.7629393935203552,0.7019042372703552,80.0,767121.0,1.0
44644.4968313,260079.8125,265633.34375,276046.375,262027.28125,245245.765625,201713.421875,252700.4375,229568.078125,-0.19970703125,0.962158203125,-0.119140625,0.1220703050494194,-0.7324218153953552,0.5493163466453552,80.0,767122.0,1.0
44644.4993355,259740.34375,264544.25,275186.8125,260179.859375,244452.453125,201284.703125,252681.390625,228426.4375,-0.1982421875,0.961181640625,-0.11669921875,0.1525878757238388,-0.6713866591453552,0.4882812201976776,80.0,767123.0,1.0
44644.5331204,260739.8125,267025.75,276979.96875,262866.28125,246718.484375,202393.984375,253333.875,229855.609375,-0.19873046875,0.960693359375,-0.11865234375,0.1525878757238388,-0.6713866591453552,0.4882812201976776,80.0,767124.0,1.0
44644.5355241,261708.09375,269635.375,278936.65625,266335.625,248906.0,203510.3125,253776.4375,231857.609375,-0.19970703125,0.957763671875,-0.119873046875,0.2746581733226776,-0.8239745497703552,0.4882812201976776,80.0,767125.0,1.0
44644.5379907,261313.625,268784.21875,278356.3125,265807.125,248001.734375,203093.6875,253396.640625,231659.5625,-0.201416015625,0.958740234375,-0.117919921875,0.3051757514476776,-0.7629393935203552,0.4272460639476776,80.0,767126.0,1.0
44644.5404528,260055.40625,265529.4375,275947.9375,261840.328125,245137.40625,201648.78125,252684.6875,229405.703125,-0.20166015625,0.959228515625,-0.120361328125,0.3967284858226776,-0.8544921278953552,0.3662109076976776,80.0,767127.0,1.0
44644.5429342,259700.546875,264414.53125,275071.75,259969.3125,244324.78125,201201.203125,252650.71875,228245.5625,-0.20263671875,0.96044921875,-0.121337890625,0.4577636420726776,-0.8544921278953552,0.3356933295726776,80.0,767128.0,1.0
44644.5454511,260706.640625,266900.3125,276869.8125,262656.0625,246597.6875,202315.578125,253308.84375,229682.15625,-0.201416015625,0.9609375,-0.118896484375,0.4882812201976776,-0.8544921278953552,0.3051757514476776,80.0,767129.0,1.0
44644.5479746,261678.046875,269529.3125,278838.90625,266149.84375,248803.359375,203439.0625,253752.390625,231697.203125,-0.199951171875,0.961181640625,-0.11865234375,0.3967284858226776,-0.8239745497703552,0.2441406100988388,80.0,767130.0,1.0
44644.5541842,261291.8125,268712.6875,278284.0625,265672.5,247928.6875,203036.015625,253379.390625,231530.015625,-0.20166015625,0.962158203125,-0.11962890625,0.4272460639476776,-0.8239745497703552,0.3356933295726776,80.0,767131.0,1.0
44644.5566735,260062.46875,265493.40625,275910.84375,261760.046875,245101.1875,201622.484375,252691.9375,229324.265625,-0.202880859375,0.962890625,-0.120849609375,0.3356933295726776,-0.8544921278953552,0.3662109076976776,80.0,767132.0,1.0
44644.559201,259704.03125,264365.53125,275029.65625,259892.5,244284.8125,201167.234375,252657.515625,228172.96875,-0.201904296875,0.9638671875,-0.119140625,0.3356933295726776,-0.9155272841453552,0.2441406100988388,80.0,767133.0,1.0
44644.5619577,260696.1875,266831.65625,276816.09375,262577.5625,246550.296875,202266.671875,253304.46875,229605.265625,-0.202392578125,0.9638671875,-0.11865234375,0.3051757514476776,-0.9765624403953552,0.2746581733226776,80.0,767134.0,1.0
44644.5641258,261674.828125,269491.875,278808.4375,266119.25,248785.921875,203406.96875,253751.859375,231650.71875,-0.20166015625,0.964111328125,-0.11572265625,0.2746581733226776,-0.9155272841453552,0.2746581733226776,80.0,767135.0,1.0
44644.5666154,261308.171875,268722.96875,278292.28125,265704.40625,247954.078125,203035.125,253390.734375,231529.125,-0.200927734375,0.965576171875,-0.11669921875,0.1220703050494194,-0.9155272841453552,0.3051757514476776,80.0,767136.0,1.0
44644.5697303,260070.96875,265508.0625,275921.40625,261809.75,245130.34375,201616.59375,252690.59375,229335.796875,-0.201171875,0.962646484375,-0.121337890625,-0.0610351525247097,-0.9460448622703552,0.3356933295726776,80.0,767137.0,1.0
44644.5697499,259714.765625,264382.96875,275042.53125,259946.234375,244313.609375,201166.515625,252655.90625,228192.90625,-0.2001953125,0.963623046875,-0.119873046875,-0.0610351525247097,-0.9460448622703552,0.4577636420726776,80.0,767138.0,1.0
44644.571662,260725.59375,266871.78125,276853.28125,262656.96875,246598.9375,202286.515625,253320.734375,229650.6875,-0.19921875,0.9638671875,-0.119384765625,-0.0610351525247097,-0.9460448622703552,0.4882812201976776,80.0,767139.0,1.0
44644.5741542,261718.828125,269561.5,278873.25,266235.75,248864.609375,203441.65625,253782.4375,231723.578125,-0.2001953125,0.9619140625,-0.119140625,-0.1220703050494194,-0.9765624403953552,0.5187987685203552,80.0,767140.0,1.0
44644.577302,261342.78125,268804.25,278362.375,265842.8125,248038.84375,203063.46875,253409.421875,231615.21875,-0.199951171875,0.963623046875,-0.118896484375,-0.1220703050494194,-1.0375975370407104,0.5798339247703552,80.0,767141.0,1.0
44644.5773223,260109.59375,265602.3125,275999.625,261961.03125,245220.015625,201655.75,252714.921875,229437.453125,-0.20166015625,0.963623046875,-0.119384765625,-0.1220703050494194,-1.0986326932907104,0.6408690810203552,80.0,767142.0,1.0
44644.5791644,259729.078125,264437.5,275088.21875,260048.171875,244365.546875,201183.40625,252662.875,228258.53125,-0.200439453125,0.965576171875,-0.118896484375,-0.1220703050494194,-1.1291502714157104,0.6103515028953552,80.0,767143.0,1.0
44644.5828931,260727.84375,266900.59375,276877.6875,262713.375,246628.09375,202290.453125,253319.3125,229687.703125,-0.201171875,0.965087890625,-0.11767578125,-0.3967284858226776,-1.1291502714157104,0.6408690810203552,80.0,767144.0,1.0
44644.5972831,261726.25,269603.8125,278902.9375,266293.34375,248901.796875,203458.546875,253787.34375,231765.34375,-0.200927734375,0.96484375,-0.119384765625,-0.4577636420726776,-1.1901854276657104,0.6713866591453552,80.0,767145.0,1.0
44644.5972982,261372.1875,268875.0625,278415.40625,265929.8125,248102.5,203100.921875,253431.328125,231678.171875,-0.201171875,0.96240234375,-0.118896484375,-0.4272460639476776,-1.1596678495407104,0.7629393935203552,80.0,767146.0,1.0
44644.5996985,260132.65625,265661.125,276046.1875,262045.421875,245274.015625,201679.703125,252727.96875,229494.21875,-0.201171875,0.962646484375,-0.1181640625,-0.4577636420726776,-1.2207030057907104,0.7324218153953552,80.0,767147.0,1.0
44644.5997117,259760.625,264499.75,275143.375,260142.84375,244425.71875,201214.34375,252684.96875,228331.75,-0.20166015625,0.9638671875,-0.119140625,-0.4577636420726776,-1.1901854276657104,0.6408690810203552,80.0,767148.0,1.0
44644.6016068,260746.34375,266949.03125,276918.28125,262795.5625,246676.1875,202314.40625,253333.4375,229755.734375,-0.200927734375,0.962646484375,-0.116943359375,-0.4882812201976776,-1.2512205839157104,0.7629393935203552,80.0,767149.0,1.0
44644.6053633,261728.84375,269638.125,278930.90625,266367.71875,248939.96875,203461.765625,253781.265625,231820.859375,-0.201171875,0.962158203125,-0.11767578125,-0.3967284858226776,-1.3122557401657104,0.7934569716453552,80.0,767150.0,1.0
44644.6139454,261384.0,268927.8125,278460.375,266031.46875,248158.28125,203113.265625,253429.09375,231748.34375,-0.2001953125,0.963134765625,-0.1171875,-0.5187987685203552,-1.2817381620407104,0.7629393935203552,80.0,767151.0,1.0
44644.6210379,260144.640625,265711.5625,276093.78125,262149.84375,245331.78125,201698.03125,252727.34375,229569.328125,-0.1962890625,0.962890625,-0.11767578125,-0.5798339247703552,-1.2512205839157104,0.7324218153953552,80.0,767152.0,1.0
44644.6210628,259761.34375,264524.25,275170.8125,260210.890625,244460.859375,201223.734375,252679.59375,228392.1875,-0.197021484375,0.964111328125,-0.11669921875,-0.5493163466453552,-1.2512205839157104,0.6408690810203552,80.0,767153.0,1.0
44644.6228822,260748.578125,266966.75,276941.96875,262847.21875,246706.40625,202325.40625,253337.015625,229809.921875,-0.1982421875,0.963134765625,-0.11669921875,-0.5493163466453552,-1.3122557401657104,0.5798339247703552,80.0,767154.0,1.0
44644.6254505,261747.515625,269683.03125,278975.96875,266443.28125,248991.734375,203488.59375,253801.203125,231889.875,-0.1982421875,0.9619140625,-0.1181640625,-0.6103515028953552,-1.1901854276657104,0.6408690810203552,80.0,767155.0,1.0
44644.634199,261403.84375,268987.34375,278515.1875,266126.3125,248223.640625,203141.421875,253445.90625,231824.96875,-0.197021484375,0.960205078125,-0.1171875,-0.6103515028953552,-1.1901854276657104,0.6103515028953552,80.0,767156.0,1.0
44644.6385188,260163.40625,265774.5,276147.21875,262244.96875,245392.65625,201727.28125,252742.453125,229649.34375,-0.1982421875,0.960693359375,-0.1171875,-0.6408690810203552,-1.1291502714157104,0.5798339247703552,80.0,767157.0,1.0
44644.6385391,259773.5,264564.46875,275211.3125,260285.265625,244504.3125,201250.109375,252694.171875,228458.796875,-0.197265625,0.962158203125,-0.118408203125,-0.7324218153953552,-1.1291502714157104,0.5798339247703552,80.0,767158.0,1.0
44644.6404503,260750.015625,266977.65625,276957.78125,262888.09375,246725.984375,202337.03125,253338.703125,229850.6875,-0.1962890625,0.962646484375,-0.11669921875,-0.5798339247703552,-1.0986326932907104,0.5798339247703552,80.0,767159.0,1.0
44644.6542466,261750.390625,269692.5,278988.75,266480.28125,249011.5,203498.875,253795.21875,231923.953125,-0.19775390625,0.96240234375,-0.119384765625,-0.7019042372703552,-1.0375975370407104,0.4882812201976776,80.0,767160.0,1.0
44644.6591511,261412.421875,269013.375,278541.09375,266179.34375,248253.0625,203160.015625,253445.734375,231866.546875,-0.197998046875,0.960205078125,-0.115478515625,-0.7934569716453552,-0.9765624403953552,0.4577636420726776,80.0,767161.0,1.0
44644.6591866,260173.6875,265803.90625,276179.34375,262302.46875,245424.21875,201749.09375,252745.84375,229692.171875,-0.1962890625,0.96142578125,-0.116455078125,-0.7934569716453552,-0.8850097060203552,0.4272460639476776,80.0,767162.0,1.0
44644.6591959,259772.609375,264573.0625,275223.5625,260308.25,244509.671875,201253.59375,252686.84375,228479.0,-0.196044921875,0.964111328125,-0.115966796875,-0.7324218153953552,-0.8850097060203552,0.3662109076976776,80.0,767163.0,1.0
44644.6625276,260738.5625,266968.8125,276957.4375,262885.5,246713.5625,202327.46875,253325.921875,229851.765625,-0.1962890625,0.964599609375,-0.1162109375,-0.7324218153953552,-0.7934569716453552,0.3662109076976776,80.0,767164.0,1.0
